"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Method","B_0","B_OS","V_OS","c_VP","c_abs_VP","c_VP_SE","P_Cells_BS_10","Rate_BS_10","P_BP_Lysed_BS_10","P_B_Loss_BS_10","P_Cells_BS_25","Rate_BS_25","P_BP_Lysed_BS_25","P_B_Loss_BS_25","P_Cells_BS_40","Rate_BS_40","P_BP_Lysed_BS_40","P_B_Loss_BS_40","V_TT","DOC_V","DON_V","DOP_V","DOC_B_BS_10","Total_DOC_BS_10","DON_B_BS_10","Total_DON_BS_10","DOP_B_BS_10","Total_DOP_BS_10","DOC_B_BS_25","Total_DOC_BS_25","DON_B_BS_25","Total_DON_BS_25","DOP_B_BS_25","Total_DOP_BS_25","DOC_B_BS_40","Total_DOC_BS_40","DON_B_BS_40","Total_DON_BS_40","DOP_B_BS_40","Total_DOP_BS_40"
"PE486",4,1,"T0_T24","c_Viruses","VP",28565.9722222222,685583.333333333,2877.25513741334,0.659012852315144,"LM_SR_AVG",223250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",4,1,"T0_T3","c_Viruses","VP",73222.2222222224,219666.666666667,26918.2719392894,1,"LM_SR_AVG",223250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",4,1,"T0_T6","c_Viruses","VP",73527.7777777777,441166.666666666,31440.2940674763,0.900852256214926,"LM_SR_AVG",223250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",4,1,"T0_T9","c_Viruses","VP",66858.3333333333,601725,7073.01208821246,0.8311045198233,"LM_SR_AVG",223250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",5,1,"T0_T12","c_Viruses","VP",23024.2063492063,276290.476190476,4447.93176941648,0.295892347694004,"LM_SR_AVG",295000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",5,1,"T0_T24","c_Viruses","VP",10438.8888888889,250533.333333333,6187.69106669708,0.298820353301535,"LM_SR_AVG",295000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",5,1,"T0_T3","c_Viruses","VP",50777.7777777778,152333.333333333,7976.28622701745,1,"LM_SR_AVG",295000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",5,1,"T0_T6","c_Viruses","VP",58347.2222222222,350083.333333333,31175.3769517936,0.617040081219997,"LM_SR_AVG",295000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",5,1,"T0_T9","c_Viruses","VP",56413.8888888889,426433.333333333,12521.5218273761,0.634151419885146,"LM_SR_AVG",295000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",6,1,"T0_T12","c_Viruses","VP",14455.5555555556,173466.666666667,9082.62017247948,0.171266123777261,"LM_SR_AVG",353375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
