"Sample_Name","Staining_Protocol","Expt_Date","Date_Measurement","Location","Station_Number","Depth","Sample_Type","Timepoint","Replicate","c_Bacteria","c_HNA","c_LNA","c_Viruses","c_V1","c_V2","c_V3","VBR","HNAperLNA"
"VI220331.136","Viruses",NA,2022-03-31,"PE477",2,7,"0.22",6,1,4722.22222222222,1180.55555555556,3541.66666666667,28888.8888888889,28459.3143329203,429.574555968608,0,6.11764705882353,0.333333333333333
"VI220331.127","Viruses",NA,2022-03-31,"PE477",2,7,"0.22",6,2,8055.55555555556,1907.8947368421,6147.66081871345,8471666.66666667,4454937.60506918,3710530.84184663,306198.219750851,1051.65517241379,0.310344827586207
"VI220331.128","Viruses",NA,2022-03-31,"PE477",2,7,"0.22",6,3,1944.44444444444,540.123456790123,1404.32098765432,8793888.88888889,4689325.08274821,3785877.13102608,318686.675114601,4522.57142857143,0.384615384615384
"VI220331.129","Viruses",NA,2022-03-31,"PE477",2,7,"0.22",9,1,3333.33333333333,677.966101694915,2655.36723163842,8725277.77777778,4471276.74848659,3890139.54746079,363861.481830394,2617.58333333333,0.25531914893617
"VI220331.130","Viruses",NA,2022-03-31,"PE477",2,7,"0.22",9,2,5000,923.076923076923,4076.92307692308,7818888.88888889,4031452.1571463,3485426.6088214,302010.122921186,1563.77777777778,0.226415094339623
"VI220331.131","Viruses",NA,2022-03-31,"PE477",2,7,"0.22",9,3,6666.66666666667,2065.72769953052,4600.93896713615,8982500,4851827.30157761,3841772.29867871,288900.399743676,1347.375,0.448979591836735
"VI220331.132","Viruses",NA,2022-03-31,"PE477",2,7,"0.22",12,1,4444.44444444444,1410.93474426808,3033.50970017637,6757777.77777778,4691855.08260866,1991418.48172379,74504.2134453329,1520.5,0.465116279069768
"VI220331.133","Viruses",NA,2022-03-31,"PE477",2,7,"0.22",12,2,2500,580.357142857143,1919.64285714286,8294166.66666667,4238668.80687508,3771843.00003301,283654.85975858,3317.66666666667,0.302325581395349
"VI220331.134","Viruses",NA,2022-03-31,"PE477",2,7,"0.22",12,3,8055.55555555556,1271.9298245614,6783.62573099415,7702500,4148678.14153322,3250240.03124667,303581.827220112,956.172413793103,0.1875
"vi201130.023","Viruses",2020-09-17,2020-11-30,"PE477",2,7,"0.22",24,1,7352.94117647059,2708.97832817337,4643.96284829721,8245588.23529412,5163943.68723099,2922901.72166428,158742.826398852,1121.4,0.583333333333333
"vi201130.024","Viruses",2020-09-17,2020-11-30,"PE477",2,7,"0.22",24,2,7941.17647058824,1588.23529411765,6352.94117647059,8177941.17647059,5090529.78141744,2900483.79824273,186927.596810425,1029.81481481481,0.25
"vi201130.025","Viruses",2020-09-17,2020-11-30,"PE477",2,7,"0.22",24,3,32647.0588235294,16323.5294117647,16323.5294117647,10041470.5882353,6101463.57234038,3696494.66891975,243512.346975166,307.576576576577,1
"VI210623.074","Viruses",2020-09-18,2021-06-23,"PE477",3,7,"0.22",0,1,7941.17647058824,4067.4318507891,3873.74461979914,13095882.3529412,8341469.57810778,4331512.73810149,422900.03673191,1649.11111111111,1.05
"VI210623.075","Viruses",2020-09-18,2021-06-23,"PE477",3,7,"0.22",0,2,9705.88235294118,4543.17897371715,5162.70337922403,12836764.7058824,8051778.09402612,4359810.21085156,425176.401004679,1322.57575757576,0.88
"VI210623.076","Viruses",2020-09-18,2021-06-23,"PE477",3,7,"0.22",0,3,10882.3529411765,4480.96885813149,6401.38408304498,12113823.5294118,7605254.62178799,4099335.86292038,409233.044703388,1113.16216216216,0.7
"VI210623.077","Viruses",2020-09-18,2021-06-23,"PE477",3,7,"0.22",24,1,17647.0588235294,2623.21144674086,15023.8473767886,9263529.41176471,5801864.0826969,3169286.09205392,292379.237013888,524.933333333333,0.174603174603175
"VI210623.078","Viruses",2020-09-18,2021-06-23,"PE477",3,7,"0.22",24,2,8235.29411764706,2745.09803921569,5490.19607843137,9714705.88235294,5954569.30252907,3429165.31415829,330971.265665575,1179.64285714286,0.5
"VI210623.079","Viruses",2020-09-18,2021-06-23,"PE477",3,7,"0.22",24,3,15000,2307.69230769231,12692.3076923077,10167647.0588235,6213853.56172053,3588289.84466163,365503.652441369,677.843137254902,0.181818181818182
"vi201214.073","Viruses",2020-09-19,2020-12-14,"PE477",4,7,"0.22",0,1,225213.768910327,114677.815663534,110535.953246793,3544617.40846306,2645007.89589939,834471.446096242,65138.0664674282,15.7389018691589,1.03747072599532
