"file_name","pop","count"
vi201124.005.1,HNA_Bacteria,1
vi201124.005.1,LNA_Bacteria,3
vi201124.005.1,Viruses,1733
vi201124.005.1,V1,1721
vi201124.005.1,V2,5
vi201124.005.1,V3,0
vi201124.006.1,root,1230
vi201124.006.1,Bacteria,2
vi201124.006.1,HNA_Bacteria,0
vi201124.006.1,LNA_Bacteria,2
vi201124.006.1,Viruses,514
vi201124.006.1,V1,505
vi201124.006.1,V2,2
vi201124.006.1,V3,0
vi201124.010.1,root,24900
vi201124.010.1,Bacteria,6508
vi201124.010.1,HNA_Bacteria,1750
vi201124.010.1,LNA_Bacteria,4710
vi201124.010.1,Viruses,14582
vi201124.010.1,V1,10813
vi201124.010.1,V2,3080
vi201124.010.1,V3,201
vi201124.011.1,root,24825
vi201124.011.1,Bacteria,6396
vi201124.011.1,HNA_Bacteria,1734
vi201124.011.1,LNA_Bacteria,4607
vi201124.011.1,Viruses,13614
vi201124.011.1,V1,9876
vi201124.011.1,V2,3114
vi201124.011.1,V3,224
vi201124.012.1,root,26925
vi201124.012.1,Bacteria,6502
vi201124.012.1,HNA_Bacteria,1802
vi201124.012.1,LNA_Bacteria,4656
vi201124.012.1,Viruses,16274
vi201124.012.1,V1,12412
vi201124.012.1,V2,3175
vi201124.012.1,V3,209
vi201124.013.1,root,24705
vi201124.013.1,Bacteria,6568
vi201124.013.1,HNA_Bacteria,1877
vi201124.013.1,LNA_Bacteria,4647
vi201124.013.1,Viruses,14504
